id,order_date,supplier_code,supplier_name,item_category_code,item_category_name,item_code,item_name,um,order_number,entered_by_name,indent_number,department,department_name,cost_project,cost_project_name,currency_code,currency_name,exchange_rate,stock_type_name,order_value,order_quantity,bal_qty,rate
15945,2025-11-08 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170426,Nylock Nu,NOS,PR25Y-00925,YUVRAJ,IR25Y-00814,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,767,100,0,6.5
14380,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170317,Spring Wa,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,383.5,500,0,.65
14381,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170011,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1357,50,0,23
14382,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170346,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,415.21,30,0,31.7
14383,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170193,HT Bolt 8,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,360.19,100,0,8.25
14374,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170063,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2832.01,200,0,12
14375,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170442,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1336.43,50,0,61.22
14376,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170030,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,4446.78,150,0,67.9
14377,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170191,HT Bolt 8,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,265.01,100,0,6.07
14378,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170949,HT Nut 30,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1991.7,30,0,152.06
14379,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170951,HT Nut 48,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2865.29,10,0,656.27
14384,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170538,HT Nut 24,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2646.24,100,0,60.61
14385,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M171308,HT Bolt 1,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,559.49,50,0,25.63
14394,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170007,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1284.48,200,0,14.71
14395,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170059,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,764.92,200,0,8.76
14396,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170342,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1368.75,300,0,10.45
14397,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170006,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1622.86,300,0,12.39
14398,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170012,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,434.6,20,0,49.77
14399,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170029,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2855.82,100,0,65.41
14400,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170419,HT Bolt 8,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,158.26,50,0,7.25
14401,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170192,HT Bolt 8,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,321.77,100,0,7.37
14402,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170194,HT Bolt 8,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,404.3,100,0,9.26
14403,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170215,HT Nut 8m,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,195.6,200,0,2.24
14404,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M171170,HT Nut 20,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1579.2,100,0,36.17
14405,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170323,Spring Wa,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,531,100,0,4.5
14406,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170175,HT Bolt 3,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,345.57,50,0,15.83
14407,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170900,HT Bolt 2,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1253.47,20,0,143.55
14386,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170052,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1460.43,500,0,6.69
14387,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170054,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1109.41,300,0,8.47
14388,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170329,Spring Wa,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,177,500,0,.3
14389,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M171143,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,413,100,0,3.5
14390,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170460,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,885,30,0,25
14391,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170343,HT Bolt 1,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,409.09,50,0,18.74
14392,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170344,CSK Bolt,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,425.43,40,0,24.36
14393,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M171418,HT Bolt 2,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1767.03,25,0,161.89
14415,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170341,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1797.05,300,0,13.72
14416,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170014,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2699.95,200,0,30.92
14417,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170095,Grub Bolt,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2004.01,500,0,9.18
14409,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170009,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2341.93,300,0,17.88
14410,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170622,Grub Bolt,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,325.27,100,0,7.45
14411,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170202,HT Nut 12,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,641.8,200,0,7.35
14412,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170320,Spring Wa,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,377.6,200,0,1.6
14413,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170898,HT Bolt 1,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1509.24,40,0,86.42
14414,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170797,HT Bolt 8,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,134.55,20,0,15.41
14419,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170318,Spring Wa,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,153.4,200,0,.65
14420,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170321,Spring Wa,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,413,100,0,3.5
14421,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170564,HT Bolt 1,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1640.75,40,0,93.95
14422,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170701,HT Bolt 1,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,811.63,50,0,37.18
14432,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170053,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1637.27,500,0,7.5
14433,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0039,Bearing,S0M171386,SS Allen,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,217.87,100,0,4.99
14434,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170060,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,784.14,200,0,8.98
14435,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170650,SS Bolt 1,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,9882.48,500,0,45.27
14436,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170467,Grub Bolt,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,206.83,100,0,5.59
14428,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170425,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2590.79,200,0,29.67
14429,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170016,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,6634.15,500,0,30.39
14430,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170330,Spring Wa,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,236,500,0,.4
14431,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M171457,CSK Bolt,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,673.1,40,0,45.48
14423,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M171043,Allen Bol,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,225.28,100,0,5.16
14425,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170836,HT Bolt 8,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,298.41,50,0,13.67
14426,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170204,HT Nut 16,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1233.18,150,0,18.83
14427,2025-04-07 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170149,HT Bolt 1,NOS,PR25Y-00683,YUVRAJ,IR25Y-00598,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1433.76,20,0,164.19
14512,2025-07-07 00:00:00,CEN01,"Ellis, King and Robinson",C0032,Chain & Sprocket,S0M140025,Chain Loc,NOS,PR25Y-00695,YUVRAJ,IR25Y-00629,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,3596.73,50,0,127
14651,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170367,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,960.04,100,0,21.41
14648,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170143,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1254.2,100,0,27.97
14650,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170171,HT Bolt 2,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2014.26,20,0,224.6
14649,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170149,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1472.49,20,0,164.19
14647,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170968,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,752.51,30,0,55.94
14654,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170480,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,567.97,20,0,63.33
14653,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170901,HT Bolt 2,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,912.94,15,0,135.73
14652,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170785,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,724.97,20,0,80.84
14656,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170146,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,882.02,50,0,39.34
14661,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M171103,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1460.7,50,0,65.15
14660,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170147,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,966.55,50,0,43.11
14664,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170164,HT Bolt 2,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2177.48,20,0,242.8
14663,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170950,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,2092.28,100,0,46.66
14662,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170565,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,833.6,50,0,37.18
14665,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170141,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,916.54,100,0,20.44
14667,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170145,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,718.79,50,0,32.06
14666,2025-07-17 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170602,HT Bolt 1,NOS,PR25Y-00764,KRUSHNA,IR25Y-00674,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,684.94,50,0,30.55
15073,2025-10-06 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170061,Allen Bol,NOS,PR25Y-00516,YUVRAJ,IR25Y-00445,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,469.78,100,0,10.76
15072,2025-10-06 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170378,Allen Bol,NOS,PR25Y-00516,YUVRAJ,IR25Y-00445,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,463.53,30,0,35.39
15078,2025-10-06 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170204,HT Nut 16,NOS,PR25Y-00516,YUVRAJ,IR25Y-00475,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,822.11,100,0,18.83
15087,2025-10-06 00:00:00,CEN01,"Ellis, King and Robinson",C0069,Allen Bolt,S0M170052,Allen Bol,NOS,PR25Y-00516,YUVRAJ,IR25Y-00445,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,143.85,50,0,6.59
15088,2025-10-06 00:00:00,CEN01,"Ellis, King and Robinson",C0071,Hex Nut Bolt W,S0M170949,HT Nut 30,NOS,PR25Y-00516,YUVRAJ,IR25Y-00475,DEP20,KALIKA ROL,MAN20,Project Down-sized asymmetric frame,INR,INDIAN RUPEE,      1.00000,Revenue,1699.21,20,20,72
