id,grn_date,supplier_code,supplier_name,item_ctag_code,item_ctag_name,item_code,item_name,um,stock_type_name,grn_number,purchase_order_number,department,department_name,indent_number,currency_code,exchange_rate,cost_project,cost_project_name,currency_name,challan_qty,rate,net_amount
19008,2025-03-11 00:00:00,CDI02,"Taylor, Leach and Baker",C0019,Daily Consumable,S0M010160,MS Tokara,KGS,Revenue,GR25Y-01802,PR25Y-01552,DEP22,"Teacher, English as a foreign language",IR25Y-01418,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20.7,75,1552.5
18986,2025-01-11 00:00:00,CDI02,"Taylor, Leach and Baker",C0070,Ms Nut Bolt W,S0M170519,MS Nut 5/,KGS,Revenue,GR25Y-01790,PR25Y-01541,DEP20,KALIKA ROLLING,IR25Y-01406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,.5,80,40
18987,2025-01-11 00:00:00,CDI02,"Taylor, Leach and Baker",C0070,Ms Nut Bolt W,S0M171495,MS Bolt 5,KGS,Revenue,GR25Y-01790,PR25Y-01541,DEP20,KALIKA ROLLING,IR25Y-01406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1.5,75,112.5
19009,2025-03-11 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170200,HT Nut 1/,NOS,Revenue,GR25Y-01797,PR25Y-01537,DEP20,KALIKA ROLLING,IR25Y-01405,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,9.33,345.21
19010,2025-03-11 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170226,Nylock Nu,NOS,Revenue,GR25Y-01797,PR25Y-01537,DEP20,KALIKA ROLLING,IR25Y-01405,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,15,85,1275
18996,2025-01-11 00:00:00,CSA37,Burns LLC,C0015,Daily Electricals,S0E140538,LED Tube,SET,Revenue,GR25Y-01791,PR25Y-01538,DEP20,KALIKA ROLLING,IR25Y-01406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,150,254.25
18997,2025-01-11 00:00:00,CSA37,Burns LLC,C0015,Daily Electricals,S0E141417,LED Bulb,NOS,Revenue,GR25Y-01791,PR25Y-01538,DEP20,KALIKA ROLLING,IR25Y-01406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,220,1864.5
19011,2025-03-11 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170636,HT Stud B,NOS,Revenue,GR25Y-01798,PR25Y-01461,DEP20,KALIKA ROLLING,IR25Y-01342,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,36,3600
19012,2025-03-11 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170336,Stud Bolt,NOS,Revenue,GR25Y-01798,PR25Y-01461,DEP20,KALIKA ROLLING,IR25Y-01342,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,55,2750
19013,2025-03-11 00:00:00,CEN01,Newman and Sons,C0071,Hex Nut Bolt W,S0M170316,Spring Wa,NOS,Revenue,GR25Y-01797,PR25Y-01537,DEP20,KALIKA ROLLING,IR25Y-01405,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,1.2,120
7309,2025-12-06 00:00:00,CPL01,Brady-Thompson,C0019,Daily Consumable,S0M090176,Plastic T,KGS,Revenue,GR25Y-00601,PR25Y-00504,DEP20,KALIKA ROLLING,IR25Y-00465,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,148.8,131,19492.8
8033,2025-05-21 00:00:00,CPL01,Brady-Thompson,C0019,Daily Consumable,S0M090176,Plastic T,KGS,Revenue,GR25Y-00432,PR25Y-00372,DEP20,KALIKA ROLLING,IR25Y-00338,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,113,131,14803
19085,2025-08-11 00:00:00,CCA06,"Fischer, Sanchez and Warner",C0034,Pipe Line Fitting,S0M160895,GI Bend 2,NOS,Revenue,GR25Y-01836,PR25Y-01583,DEP20,KALIKA ROLLING,IR25Y-01448,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,260,260
19087,2025-08-11 00:00:00,CDI02,"Taylor, Leach and Baker",HEX,Hex Nipple,S0M160479,Hex Nippl,NOS,Revenue,GR25Y-01839,PR25Y-01359,DEP20,KALIKA ROLLING,IR25Y-01217,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,40,2000
19091,2025-08-11 00:00:00,CMA22,"Bond, Hardy and Baker",C0038,Oil Seal & seal kit,S0M200766,Oil Seal,NOS,Revenue,GR25Y-01841,PR25Y-01536,DEP20,KALIKA ROLLING,IR25Y-01404,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,15,81,1093.5
19099,2025-08-11 00:00:00,CSK06,Hayes-Bowers,C0039,Bearing,S0M210311,Bearing S,NOS,Revenue,GR25Y-01838,PR25Y-01596,DEP20,KALIKA ROLLING,IR25Y-01457,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,4,41092.92,164371.68
19098,2025-08-11 00:00:00,CSH56,Brady-Liu,C0044,Gear Box,S0M260235,Gearbox #,NOS,Capital,GR25Y-01842,PR24Y-02184,DEP20,KALIKA ROLLING,IR24Y-02068,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,1,335000,335000
7823,2025-12-05 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170241,Ms Bolt 1,KGS,Revenue,GR25Y-00359,PR25Y-00112,DEP20,KALIKA ROLLING,IR25Y-00098,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,75,1875
7918,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170253,MS Bolt 3,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,75,1875
7919,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170245,MS Bolt 1,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,68,1700
7920,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170246,MS Bolt 1,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,68,1700
7916,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170277,MS Nut 3/,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,93,2325
7917,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170238,MS Bolt 1,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,80,2000
7913,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170231,MS Bolt 1,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,77,1925
7908,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170236,MS Bolt 1,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,77,1925
7911,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170267,MS Bolt 5,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,68,1700
7907,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170235,MS Bolt 1,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,75,1875
7909,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170266,MS Bolt 5,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,68,1700
7910,2025-05-17 00:00:00,CVE06,Gonzalez Group,C0070,Ms Nut Bolt W,S0M170298,MS Washer,KGS,Revenue,GR25Y-00407,PR25Y-00352,DEP20,KALIKA ROLLING,IR25Y-00313,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,67,1675
9652,2025-08-26 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M161941,Ball Valv,NOS,Revenue,GR25Y-01172,PR25Y-01017,DEP20,KALIKA ROLLING,IR25Y-00921,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,816,1632
9758,2025-08-29 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M160616,Camlock C,SET,Revenue,GR25Y-01199,PR25Y-01008,DEP20,KALIKA ROLLING,IR25Y-00884,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,6,1613,9678
9757,2025-08-29 00:00:00,CVE06,Gonzalez Group,C0038,Oil Seal & seal kit,S0M200230,Camlock C,NOS,Revenue,GR25Y-01199,PR25Y-01008,DEP20,KALIKA ROLLING,IR25Y-00884,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,16,320
6390,2025-07-31 00:00:00,CVE06,Gonzalez Group,C0029,Pully,S0M110001,Straight,NOS,Revenue,GR25Y-00977,PR25Y-00816,DEP26,"Surveyor, building",IR25Y-00731,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,127,2540
6391,2025-07-31 00:00:00,CVE06,Gonzalez Group,HYDFI,HYD FITTING,S0M162607,Hyd Hex N,NOS,Revenue,GR25Y-00977,PR25Y-00816,DEP26,"Surveyor, building",IR25Y-00731,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,35,1750
18862,2025-10-29 00:00:00,CVE06,Gonzalez Group,C0027,General,S0M090452,Rubber Sh,KGS,Revenue,GR25Y-01753,PR25Y-01499,DEP20,KALIKA ROLLING,IR25Y-01366,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,21.8,65,1417
9735,2025-08-29 00:00:00,CAM01,Rosario Ltd,SQP,HARDWARE,S0H020006,Gun Metal,KGS,Revenue,GR25Y-01192,PR25Y-01032,DEP24,Equality and diversity officer,IR25Y-00935,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,35.4,780,27612
17365,2025-09-29 00:00:00,CAM01,Rosario Ltd,SQP,HARDWARE,S0H100263,Gun Metal,KGS,Revenue,GR25Y-01518,PR25Y-01323,DEP24,Equality and diversity officer,IR25Y-01205,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,56.6,780,44148
11839,2025-04-15 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M160109,MS Socket,NOS,Revenue,GR25Y-00117,PR25Y-00097,DEP31,Prison officer,IR25Y-00086,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,30,15,450
11838,2025-04-15 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M160152,MS Short,NOS,Revenue,GR25Y-00117,PR25Y-00097,DEP31,Prison officer,IR25Y-00086,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,35,875
11836,2025-04-15 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M160349,Ms Short,NOS,Revenue,GR25Y-00117,PR25Y-00097,DEP31,Prison officer,IR25Y-00086,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,31,1550
11837,2025-04-15 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M160416,Ms Socket,NOS,Revenue,GR25Y-00117,PR25Y-00097,DEP31,Prison officer,IR25Y-00086,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,30,11,330
17647,2025-07-10 00:00:00,CVE06,Gonzalez Group,C0034,Pipe Line Fitting,S0M162627,MS Flange,NOS,Revenue,GR25Y-01581,PR25Y-01342,DEP31,Prison officer,IR25Y-01226,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,8,40,320
8474,2025-08-16 00:00:00,CAM01,Rosario Ltd,SQP,HARDWARE,S0H020006,Gun Metal,KGS,Revenue,GR25Y-01087,PR25Y-00952,DEP26,"Surveyor, building",IR25Y-00867,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,56.9,780,44382
6717,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M090009,Line Dori,BUD,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,7,140
6724,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010035,M Seal 10,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,60,21.5,1290
6725,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010014,Emery Pap,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,17,17.9,304.3
6722,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010028,Hexa Blad,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,3.4,170
6716,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010012,Chalk [Kh,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,13.25,331.25
6718,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M150012,Welding G,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,12,600
6719,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M150038,Welding H,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,209,2090
6720,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010225,Bend Gas,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,1710,17100
6726,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010011,Cell [BIG,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,60,24,1440
6771,2025-10-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010014,Emery Pap,NOS,Revenue,GR25Y-00815,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,33,17.9,590.7
7187,2025-03-06 00:00:00,CSH25,Maxwell and Sons,C0047,Clamp,S0M290031,SS Clamp,NOS,Revenue,GR25Y-00535,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,21.12,1056
7185,2025-03-06 00:00:00,CSH25,Maxwell and Sons,C0047,Clamp,S0M091479,SS Clamp,NOS,Revenue,GR25Y-00535,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,17.8,1780
7184,2025-03-06 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010062,Slate Pen,NOS,Revenue,GR25Y-00534,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,100,200
7190,2025-03-06 00:00:00,CSH25,Maxwell and Sons,C0047,Clamp,S0M290029,Hose Clam,NOS,Revenue,GR25Y-00535,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,3,300
7193,2025-03-06 00:00:00,CSH25,Maxwell and Sons,C0027,General,S0M090074,Spoung Sm,NOS,Revenue,GR25Y-00535,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,12,300
7516,2025-06-23 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170269,MS Bolt 5,KGS,Revenue,GR25Y-00694,PR25Y-00599,DEP20,KALIKA ROLLING,IR25Y-00548,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10.2,66.5,678.3
7512,2025-06-23 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170232,MS Bolt 1,KGS,Revenue,GR25Y-00694,PR25Y-00599,DEP20,KALIKA ROLLING,IR25Y-00548,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25.2,78,1965.6
7517,2025-06-23 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170267,MS Bolt 5,KGS,Revenue,GR25Y-00694,PR25Y-00599,DEP20,KALIKA ROLLING,IR25Y-00548,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,15,66.5,997.5
7518,2025-06-23 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M090009,Line Dori,BUD,Revenue,GR25Y-00684,PR25Y-00597,DEP20,KALIKA ROLLING,IR25Y-00552,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,7,140
7513,2025-06-23 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170265,MS Bolt 5,KGS,Revenue,GR25Y-00694,PR25Y-00599,DEP20,KALIKA ROLLING,IR25Y-00548,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,15,66.5,997.5
7559,2025-06-25 00:00:00,CSH25,Maxwell and Sons,C0047,Clamp,S0M290012,SS Clamp,NOS,Revenue,GR25Y-00711,PR25Y-00462,DEP20,KALIKA ROLLING,IR25Y-00406,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,24.42,1221
7750,2025-06-05 00:00:00,CSH25,Maxwell and Sons,C0071,Hex Nut Bolt W,S0M170732,CSK Bolt,NOS,Revenue,GR25Y-00321,PR25Y-00265,DEP20,KALIKA ROLLING,IR25Y-00234,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,3.4,68
7874,2025-05-15 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M150019,Welding R,PKT,Revenue,GR25Y-00390,PR25Y-00342,DEP20,KALIKA ROLLING,IR25Y-00308,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,40,325,13000
8187,2025-05-30 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170246,MS Bolt 1,KGS,Revenue,GR25Y-00501,PR25Y-00431,DEP20,KALIKA ROLLING,IR25Y-00395,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,66,1650
8486,2025-08-16 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010009,Cell Penc,NOS,Revenue,GR25Y-01090,PR25Y-00945,DEP20,KALIKA ROLLING,IR25Y-00837,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,7.5,750
8485,2025-08-16 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M061150,Oil Kupi,NOS,Revenue,GR25Y-01090,PR25Y-00945,DEP20,KALIKA ROLLING,IR25Y-00837,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,89,178
8483,2025-08-16 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010014,Emery Pap,NOS,Revenue,GR25Y-01090,PR25Y-00945,DEP20,KALIKA ROLLING,IR25Y-00837,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,18.5,1850
8487,2025-08-16 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010011,Cell [BIG,NOS,Revenue,GR25Y-01090,PR25Y-00945,DEP20,KALIKA ROLLING,IR25Y-00837,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,60,24,1440
8732,2025-08-22 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170296,MS Washer,KGS,Revenue,GR25Y-01136,PR25Y-00980,DEP20,KALIKA ROLLING,IR25Y-00894,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,70,1400
8731,2025-08-22 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170232,MS Bolt 1,KGS,Revenue,GR25Y-01136,PR25Y-00980,DEP20,KALIKA ROLLING,IR25Y-00894,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,24.7,78,1926.6
8727,2025-08-22 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170246,MS Bolt 1,KGS,Revenue,GR25Y-01136,PR25Y-00980,DEP20,KALIKA ROLLING,IR25Y-00894,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,62.5,1250
8728,2025-08-22 00:00:00,CSH25,Maxwell and Sons,C0070,Ms Nut Bolt W,S0M170265,MS Bolt 5,KGS,Revenue,GR25Y-01136,PR25Y-00980,DEP20,KALIKA ROLLING,IR25Y-00894,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,63.5,1270
9651,2025-08-26 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010012,Chalk [Kh,NOS,Revenue,GR25Y-01173,PR25Y-01028,DEP20,KALIKA ROLLING,IR25Y-00931,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,25,13.25,331.25
10947,2025-06-04 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M090009,Line Dori,BUD,Revenue,GR25Y-00063,PR25Y-00043,DEP20,KALIKA ROLLING,IR25Y-00030,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,30,7,210
10948,2025-06-04 00:00:00,CSH25,Maxwell and Sons,C0047,Clamp,S0M290029,Hose Clam,NOS,Revenue,GR25Y-00063,PR25Y-00043,DEP20,KALIKA ROLLING,IR25Y-00030,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,3,300
10949,2025-06-04 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010062,Slate Pen,NOS,Revenue,GR25Y-00064,PR25Y-00043,DEP20,KALIKA ROLLING,IR25Y-00030,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,2,98,196
10950,2025-06-04 00:00:00,CSH25,Maxwell and Sons,C0047,Clamp,S0M091479,SS Clamp,NOS,Revenue,GR25Y-00063,PR25Y-00043,DEP20,KALIKA ROLLING,IR25Y-00030,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,100,18.3,1830
6727,2025-09-07 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010009,Cell Penc,NOS,Revenue,GR25Y-00805,PR25Y-00689,DEP20,KALIKA ROLLING,IR25Y-00615,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,60,7.5,450
12581,2025-04-23 00:00:00,CSH25,Maxwell and Sons,C0020,V-Belt,S0M020029,V-Belt C,NOS,Revenue,GR25Y-00192,PR25Y-00169,DEP20,KALIKA ROLLING,IR25Y-00147,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,6,1764,4233.6
16682,2025-09-15 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010192,Fawada Da,NOS,Revenue,GR25Y-01362,PR25Y-01204,DEP20,KALIKA ROLLING,IR25Y-01096,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,4,65,260
16685,2025-09-15 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M010018,Gas Cutte,NOS,Revenue,GR25Y-01360,PR25Y-01201,DEP20,KALIKA ROLLING,IR25Y-01072,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,12,114,1368
16686,2025-09-15 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010321,MS Belcha,NOS,Revenue,GR25Y-01362,PR25Y-01204,DEP20,KALIKA ROLLING,IR25Y-01096,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,4,370,1480
16688,2025-09-15 00:00:00,CSH25,Maxwell and Sons,C0033,Welding Material,S0M150025,Welding R,PKT,Revenue,GR25Y-01360,PR25Y-01204,DEP20,KALIKA ROLLING,IR25Y-01097,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,24,307.5,7380
16684,2025-09-15 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M090009,Line Dori,BUD,Revenue,GR25Y-01360,PR25Y-01201,DEP20,KALIKA ROLLING,IR25Y-01072,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,20,7,140
16683,2025-09-15 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M010001,Torch [3,NOS,Revenue,GR25Y-01360,PR25Y-01201,DEP20,KALIKA ROLLING,IR25Y-01072,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,10,365,3650
16687,2025-09-15 00:00:00,CSH25,Maxwell and Sons,C0019,Daily Consumable,S0M150012,Welding G,NOS,Revenue,GR25Y-01360,PR25Y-01201,DEP20,KALIKA ROLLING,IR25Y-01072,INR,      1.00000,MAN20,Project Down-sized asymmetric frame,INDIAN RUP,50,12,600
